hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,meal_name,country,country_full,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,adr_clean,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,109,2015,July,27,4,2,6,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,123,0,1,Check-Out,12-07-2015
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,71.55,71.55,0,1,Check-Out,14-07-2015
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,71.55,71.55,0,1,Check-Out,14-07-2015
Resort Hotel,0,79,2015,July,27,4,4,6,2,1,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,149,149,0,1,Check-Out,14-07-2015
Resort Hotel,0,2,2015,July,27,4,0,1,2,2,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,NULL,0,Transient,163,163,1,0,Check-Out,05-07-2015
Resort Hotel,0,30,2015,July,27,4,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,NULL,0,Contract,79.5,79.5,0,0,Check-Out,05-07-2015
Resort Hotel,1,51,2015,July,27,4,0,1,1,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,105,105,0,0,Canceled,29-05-2015
Resort Hotel,1,36,2015,July,27,4,0,1,1,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,E,G,1,No Deposit,250,NULL,0,Transient,123,123,0,0,No-Show,04-07-2015
Resort Hotel,1,73,2015,July,27,4,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,73.8,0,2,Canceled,13-05-2015
Resort Hotel,1,33,2015,July,27,4,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,113,113,0,0,Canceled,16-06-2015
Resort Hotel,0,32,2015,July,27,4,0,1,4,0,0,FB,full board,PRT,Portugal,Complementary,Direct,0,0,0,H,H,2,No Deposit,NULL,NULL,0,Transient,0,invalid,0,1,Check-Out,05-07-2015
Resort Hotel,0,8,2015,July,27,4,0,1,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,123,0,0,Check-Out,05-07-2015
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,73.8,73.8,1,1,Check-Out,06-07-2015
Resort Hotel,0,1,2015,July,27,4,1,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114.5,114.5,0,0,Check-Out,06-07-2015
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,73.8,73.8,0,2,Check-Out,06-07-2015
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,73.8,73.8,0,1,Check-Out,06-07-2015
Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,88.2,88.2,0,1,Check-Out,06-07-2015
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,97,0,0,Canceled,01-07-2015
Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,NULL,0,Transient,85.1,85.1,0,0,Check-Out,06-07-2015
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,bed & breakfast,DEU,Germany,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Transient,89,89,0,0,Check-Out,06-07-2015
Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80.1,80.1,0,0,Check-Out,06-07-2015
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,98,98,0,0,Check-Out,06-07-2015
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,bed & breakfast,DEU,Germany,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Transient,101,101,1,0,Check-Out,06-07-2015
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,97,0,0,Canceled,01-07-2015
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,167,167,0,1,Check-Out,06-07-2015
Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,NULL,0,Transient,225,225,2,0,Check-Out,07-07-2015
Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,bed & breakfast,FRA,France,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,97,97,1,0,Check-Out,07-07-2015
Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,87.3,87.3,0,2,Check-Out,09-07-2015
Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,bed & breakfast,CN,Unknown,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Transient,85.59,85.59,1,2,Check-Out,10-07-2015
Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,123,0,0,Check-Out,10-07-2015
Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,107,0,0,Check-Out,10-07-2015
Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,163,163,0,0,Check-Out,11-07-2015
Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,82,0,0,Check-Out,11-07-2015
Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,163,163,0,0,Canceled,17-06-2015
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,105.5,105.5,0,0,Canceled,01-05-2015
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,164.2,164.2,1,1,Check-Out,12-07-2015
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,97.29,97.29,0,1,Check-Out,12-07-2015
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114,114,0,1,Canceled,30-03-2015
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,bed & breakfast,ESP,Spain,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,98.4,98.4,0,0,Check-Out,12-07-2015
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,bed & breakfast,CHE,Switzerland,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,175,175,1,1,Check-Out,14-07-2015
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,63.6,63.6,1,2,Check-Out,15-07-2015
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,D,C,3,No Deposit,NULL,NULL,0,Transient,124.45,124.45,1,1,Check-Out,15-07-2015
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,110.7,110.7,0,0,Check-Out,16-07-2015
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,74.07,74.07,0,0,Check-Out,19-07-2015
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,134.1,134.1,0,0,Check-Out,19-07-2015
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,167,167,0,0,Check-Out,11-07-2015
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,123,123,0,2,Check-Out,10-07-2015
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,bed & breakfast,USA,United States of America (the),Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,117.81,117.81,1,2,Check-Out,10-07-2015
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,bed & breakfast,CN,Unknown,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Transient,171.32,171.32,0,1,Check-Out,10-07-2015
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,half board,CHE,Switzerland,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,210,210,1,0,Check-Out,10-07-2015
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,NULL,0,Transient,97,97,0,2,Check-Out,10-07-2015
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,bed & breakfast,USA,United States of America (the),Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,117.81,117.81,0,2,Check-Out,10-07-2015
Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,0,invalid,0,2,Check-Out,06-07-2015
Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,E,H,0,No Deposit,250,NULL,0,Transient,0,invalid,0,0,Check-Out,06-07-2015
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,131,131,0,0,Check-Out,07-07-2015
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,98,98,0,2,Check-Out,08-07-2015
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,bed & breakfast,USA,United States of America (the),Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,87.3,87.3,1,1,Check-Out,08-07-2015
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,bed & breakfast,GRC,Greece,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,97,0,1,Check-Out,09-07-2015
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,167,167,0,0,Canceled,03-06-2015
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,NULL,0,Transient,91.5,91.5,0,0,Check-Out,10-07-2015
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,73.8,73.8,0,1,Check-Out,10-07-2015
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,123,0,0,Check-Out,11-07-2015
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,175,175,1,0,Check-Out,11-07-2015
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,half board,ESP,Spain,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,117.8,117.8,1,1,Check-Out,12-07-2015
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,117.63,117.63,0,0,Check-Out,12-07-2015
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,185,185,0,0,Check-Out,13-07-2015
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,71,71,0,1,Canceled,26-06-2015
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,47.25,47.25,0,0,Check-Out,13-07-2015
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,151,151,0,1,Check-Out,14-07-2015
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,87.3,87.3,0,0,Canceled,14-05-2015
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,120.6,120.6,0,1,Check-Out,16-07-2015
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Transient,63.86,63.86,0,1,Check-Out,16-07-2015
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,F,F,5,No Deposit,250,NULL,0,Transient,157.1,157.1,0,1,Check-Out,16-07-2015
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,91.37,91.37,0,2,Check-Out,16-07-2015
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,bed & breakfast,FRA,France,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,73,73,0,0,Check-Out,17-07-2015
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,bed & breakfast,ITA,Italy,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,110.7,110.7,0,0,Check-Out,20-07-2015
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,93.6,93.6,0,0,Check-Out,20-07-2015
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,NULL,0,Transient,83.5,83.5,0,0,Check-Out,13-07-2015
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,73.8,0,1,Canceled,07-05-2015
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,82,1,2,Check-Out,10-07-2015
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,185.5,185.5,0,1,Check-Out,10-07-2015
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,0,invalid,0,1,Check-Out,07-07-2015
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,0,invalid,0,1,Check-Out,07-07-2015
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,109.8,109.8,0,3,Check-Out,08-07-2015
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,half board,PRT,Portugal,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,195,195,1,0,Check-Out,08-07-2015
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,109.8,109.8,0,3,Check-Out,08-07-2015
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,NULL,0,Transient,193,193,0,1,Check-Out,11-07-2015
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,97,0,2,Check-Out,11-07-2015
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,half board,USA,United States of America (the),Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,NULL,0,Transient,150,150,0,1,Check-Out,11-07-2015
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,bed & breakfast,NLD,Netherlands (the),Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,98,98,0,0,Check-Out,11-07-2015
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,91.5,91.5,0,0,Canceled,28-05-2015
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,139,139,0,2,Canceled,13-04-2015
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,bed & breakfast,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,79.5,79.5,0,0,Check-Out,14-07-2015
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,47.25,47.25,0,0,Canceled,25-03-2015
Resort Hotel,0,112,2015,July,28,7,4,10,2,0,0,HB,half board,IRL,Ireland,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,126.65,126.65,0,1,Check-Out,21-07-2015
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,107,0,1,Check-Out,11-07-2015
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,131,1,2,Check-Out,12-07-2015
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,131,1,1,Check-Out,12-07-2015
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,123,0,1,Canceled,28-05-2015
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,ESP,Spain,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,146,146,0,1,Check-Out,12-07-2015
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,NULL,0,Transient,110.7,110.7,0,1,Check-Out,12-07-2015
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,73.8,0,1,Canceled,29-06-2015
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,bed & breakfast,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient,61,61,0,0,Check-Out,09-07-2015
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,104.72,104.72,0,1,Canceled,08-07-2015
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,bed & breakfast,PRT,Portugal,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,104.72,104.72,0,1,Canceled,08-07-2015
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,bed & breakfast,CHE,Switzerland,Corporate,Corporate,0,0,0,A,F,0,No Deposit,NULL,110,0,Transient,104.72,104.72,1,1,Check-Out,10-07-2015
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,66.42,66.42,0,1,Canceled,28-05-2015
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,77.96,77.96,1,1,Check-Out,14-07-2015
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,half board,PRT,Portugal,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,112,112,0,1,Canceled,15-04-2015
Resort Hotel,0,96,2015,July,28,8,2,5,2,0,0,BB,bed & breakfast,GBR,United Kingdom of Great Britain and Northern Ireland (the),Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,107,107,0,1,Check-Out,15-07-2015
Resort Hotel,0,394,2015,July,28,8,2,5,2,0,0,HB,half board,GBR,United Kingdom of Great Britain and Northern Ireland (the),Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,89.68,89.68,0,0,Check-Out,15-07-2015
Resort Hotel,0,33,2015,July,28,8,2,5,2,0,0,HB,half board,PRT,Portugal,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,155,155,0,0,Check-Out,15-07-2015
Resort Hotel,0,82,2015,July,28,8,2,6,3,0,0,BB,bed & breakfast,IRL,Ireland,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,112,112,0,1,Check-Out,16-07-2015
Resort Hotel,0,100,2015,July,28,8,2,7,3,0,0,BB,bed & breakfast,DNK,Denmark,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient-Party,130.1,130.1,0,3,Check-Out,17-07-2015
Resort Hotel,0,100,2015,July,28,8,2,7,2,0,0,BB,bed & breakfast,DNK,Denmark,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,100.1,100.1,0,2,Check-Out,17-07-2015
Resort Hotel,0,17,2015,July,28,9,0,1,2,2,0,BB,bed & breakfast,PRT,Portugal,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,123,123,0,3,Check-Out,10-07-2015
Resort Hotel,0,68,2015,July,28,9,0,2,3,0,0,BB,bed & breakfast,ARG,Argentina,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,124,124,1,1,Check-Out,11-07-2015
Resort Hotel,0,12,2015,July,28,9,0,2,2,2,0,BB,bed & breakfast,PRT,Portugal,Direct,Direct,0,0,0,H,G,2,No Deposit,NULL,NULL,0,Transient,146,146,1,0,Check-Out,11-07-2015
